순위,분류,관련 키워드,언급건수
96,기타가족,손녀,492
97,학생,고2,489
98,부모님,모녀,487
99,친구,절친,482
100,자녀,장녀,477
101,부모님,할매,474
102,부모님,시어머니,459
103,친구,룸메,456
104,기타가족,남매,446
105,학생,중3,445
106,부모님,외할머니,428
107,기타가족,사촌동생,418
108,기타가족,시댁,415
109,학생,중딩,402
110,자녀,따님,401
111,자녀,미성년자,400
112,학생,중2,398
113,연인,여친,387
114,회사동료,차장,361
115,학생,중1,359
116,자녀,아드님,355
117,부모님,울엄마,345
118,부모님,어무니,339
119,기타가족,차남,338
120,부모님,시부,327
121,부모님,시아버지,296
122,기타가족,형부,293
123,부모님,장인어른,282
124,부모님,할무니,281
125,회사동료,직장동료,269
126,자녀,워킹맘,255
127,배우자,서방,253
128,기타가족,손주,247
129,부모님,할머님,235
130,기타가족,친지,229
131,자녀,외동,224
132,부모님,조부모,221
133,자녀,차녀,220
134,자녀,우리아이들,219
135,기타가족,외삼촌,214
136,자녀,딸아이,211
137,자녀,딸내미,209
138,기타가족,이모님들,191
139,부모님,시부모,187
140,학생,초6,183
141,자녀,딸래미,182
141,학생,초3,182
143,학생,초5,178
144,기타가족,태아,177
145,기타가족,막둥이,172
145,부모님,친정엄마,172
147,기타가족,가족모두,171
148,부모님,시부모님,165
149,기타가족,혈육,164
149,부모님,시모,164
151,학생,초4,161
152,자녀,울애,159
153,배우자,집사람,158
154,친구,베프,157
155,연인,예랑,145
156,학생,재수생,138
157,기타가족,울언니,136
158,자녀,큰딸,135
159,자녀,울애기,130
160,배우자,마누라,126
161,부모님,외할아버지,125
162,부모님,할배,120
162,자녀,우리애,120
164,부모님,엄니,119
164,연인,남치니,119
166,연인,예비신랑,117
167,자녀,외동딸,115
168,자녀,큰아들,114
169,기타가족,효녀,113
170,학생,고삼,106
171,학생,초1,101
171,회사동료,회사사람,101
173,친구,룸메이트,99
174,자녀,큰아이,96
175,부모님,할부지,92
175,연인,예비신부,92
177,배우자,남편님,91
178,배우자,예랑이,88
179,배우자,남표니,87
179,자녀,우리딸,87
181,기타가족,사돈,83
182,배우자,예신,81
182,회사동료,여직원,81
184,자녀,딸램,80
185,연인,썸남,79
186,기타가족,덩생,78
187,부모님,할아부지,77
187,자녀,아들램,77
189,자녀,큰애,74
190,자녀,큰놈,72
191,기타가족,장손,71
191,부모님,시어머님,71
191,친구,프렌드,71
194,자녀,맏아들,69
194,자녀,우리아들,69
194,학생,초2,69
197,싱글,독신,68
198,자녀,젖먹이,65
199,기타가족,시누,63
200,기타가족,새언니,60
200,연인,남친님,60
200,기타가족,손주들,60
203,자녀,아들딸,58
203,회사동료,회사동료,58
205,기타가족,올케,57
206,부모님,어무이,54
207,기타가족,외손녀,53
207,배우자,마눌,53
207,자녀,외아들,53
207,친구,여사친,53
211,배우자,남펴니,52
211,친구,남사친,52
213,자녀,둘째딸,49
214,기타가족,숙모,48
214,기타가족,시누이,48
216,기타가족,숙부,47
216,배우자,낭군님,47
216,자녀,둘째아들,47
219,배우자,남푠,46
220,기타가족,외손자,45
220,자녀,아들래미,45
222,배우자,마님,43
222,부모님,할아버님,43
224,기타가족,처제,42
225,연인,약혼자,40
226,기타가족,시동생,39
226,부모님,증조부,39
226,회사동료,회사직원,39
229,자녀,아들내미,38
230,기타가족,손자들,37
231,배우자,영감님,36
232,배우자,우리신랑,35
232,자녀,외동아들,35
234,부모님,친정어머니,34
235,자녀,손녀딸,33
236,배우자,애엄마,30
236,연인,썸녀,30
238,배우자,마눌님,29
238,부모님,시아버님,29
238,연인,남친몬,29
238,자녀,직장맘,29
242,연인,약혼녀,28
242,자녀,맏딸,28
242,기타가족,맏며느리,28
242,자녀,우리애들,28
242,배우자,와이프님,28
247,부모님,양가부모님,27
247,부모님,친정아버지,27
249,자녀,둥이들,26
250,기타가족,시댁식구,24
250,배우자,아자씨,24
250,자녀,저희아이,24
253,배우자,안사람,23
253,배우자,주말부부,23
255,자녀,첫째아이,22
256,자녀,둘째아이,21
257,연인,여친님,20
257,자녀,울아들,20
257,기타가족,친정식구,20
257,기타가족,친정식구들,20
257,싱글,싱글족,20
262,자녀,첫째딸,19
262,배우자,울신랑,19
262,자녀,아들녀석,19
265,배우자,새색시,18
265,자녀,첫아이,18
265,자녀,초보맘,18
268,회사동료,직장상사,17
268,부모님,외할무니,17
270,기타가족,시댁식구들,16
270,자녀,울딸,16
270,자녀,저희딸,16
273,기타가족,육촌,15
273,자녀,첫아들,15
273,부모님,시엄마,15
276,배우자,영감탱이,13
277,부모님,할멈,12
277,기타가족,며늘,12
279,자녀,첫딸,11
279,부모님,할마,11
279,자녀,삼둥이,11
279,배우자,애아빠,11
283,부모님,시아빠,10
283,기타가족,손자손녀,10
283,연인,피앙세,10
283,자녀,저희애,10
283,기타가족,며늘아기,10
288,자녀,딸냄,9
288,부모님,친정아빠,9
290,싱글,혼행,8
290,자녀,초보엄마,8
290,친구,학교친구,8
290,자녀,울애들,8
294,자녀,딸자식,7
294,자녀,첫째아들,7
294,자녀,여식,7
294,부모님,시어른,7
294,배우자,애들아빠,7
294,부모님,시엄니,7
300,연인,걸프렌드,6
300,자녀,울아드님,6
300,기타가족,사돈댁,6
300,배우자,아이아빠,6
300,배우자,저희신랑,6
300,자녀,저희아들,6
306,싱글,혼자남,5
306,배우자,남의편,5
306,기타가족,외손주,5
306,회사동료,회사선배,5
306,부모님,함무니,5
311,부모님,외할아버님,4
311,싱글,싱글남,4
311,배우자,남푠님,4
311,부모님,외할부지,4
311,싱글,나홀로족,4
311,부모님,외할머님,4
311,연인,보이프렌드,4
311,부모님,증조모,4
311,부모님,외할매,4
311,자녀,저희애들,4
311,기타가족,막내며느리,4
322,친구,남자사람친구,3
322,부모님,예비시어머니,3
322,기타가족,큰며느리,3
322,배우자,애기아빠,3
322,자녀,작은놈,3
322,부모님,어머니아버지,3
322,자녀,일하는엄마,3
329,기타가족,작은며느리,2
329,배우자,저희남편,2
329,자녀,울아이,2
329,부모님,친정아부지,2
329,기타가족,시댁어른,2
329,기타가족,첫손주,2
329,부모님,친정맘,2
329,자녀,둥이맘,2
329,배우자,애들엄마,2
329,부모님,할버지,2
329,배우자,마눌느님,2
329,부모님,셤니,2
329,친구,여행친구,2
329,회사동료,회사후배,2
329,친구,여자사람친구,2
344,자녀,첫아기,1
344,부모님,친정엄니,1
344,부모님,할빠,1
344,연인,울남친,1
344,부모님,시아부지,1
344,자녀,쌍둥이맘,1
344,기타가족,맏사위,1
344,부모님,외할버지,1
344,자녀,전업맘,1
344,배우자,우리마눌,1
344,부모님,외함무니,1
344,자녀,작은녀석,1
344,부모님,시어미,1
344,자녀,아들자식,1
344,자녀,첫째아기,1
344,기타가족,막내사위,1
344,부모님,예비시아버님,1
344,회사동료,사무실직원,1
344,연인,피앙새,1
344,배우자,울와이프,1
344,자녀,우리집아이,1
344,배우자,아이들엄마,1
344,자녀,셋째아이,1
344,자녀,우리집애,1
344,배우자,와이프느님,1
344,배우자,울랑,1
344,배우자,울랑이,1
344,부모님,기러기아빠,1
344,부모님,예비시어머님,1
344,자녀,울아이들,1
344,자녀,제아이,1
344,부모님,예비시아버지,1
