순위,분류,관련 키워드,언급건수
220,연인,남친님,46
220,기타가족,사돈,46
223,배우자,마눌님,45
223,배우자,애엄마,45
223,배우자,주말부부,45
226,부모님,시엄마,39
227,자녀,울아이,38
228,자녀,우리애들,36
228,자녀,울아들,36
228,연인,여친님,36
228,기타가족,친정식구,36
232,기타가족,숙모,35
232,자녀,맏아들,35
234,기타가족,숙부,34
234,기타가족,시동생,34
234,부모님,양가부모님,34
237,자녀,첫째아이,33
237,배우자,울신랑,33
239,자녀,초보엄마,31
240,연인,썸녀,30
240,자녀,저희딸,30
242,자녀,손녀딸,29
242,자녀,울딸,29
242,기타가족,친정식구들,29
242,부모님,시아빠,29
246,자녀,아들녀석,28
246,부모님,시아버님,28
246,자녀,큰놈,28
249,자녀,둘째아이,26
249,부모님,증조부,26
249,자녀,둘째딸,26
249,자녀,일하는엄마,26
253,기타가족,시댁식구,24
254,기타가족,손자들,23
254,회사동료,회사직원,23
256,부모님,친정아버지,20
256,자녀,초보맘,20
258,기타가족,시댁식구들,19
258,부모님,할마,19
258,배우자,아이아빠,19
261,기타가족,외손녀,18
261,기타가족,장손,18
261,배우자,아자씨,18
261,자녀,첫아이,18
261,자녀,맏딸,18
261,자녀,삼둥이,18
267,배우자,새색시,17
267,배우자,남의편,17
267,자녀,외동아들,17
267,자녀,전업맘,17
271,연인,약혼녀,16
271,자녀,첫째딸,16
271,자녀,첫째아들,16
271,자녀,젖먹이,16
275,자녀,저희애,15
276,기타가족,외손자,14
276,부모님,친정아빠,14
276,친구,학교친구,14
276,연인,보이프렌드,14
276,자녀,딸냄,14
281,연인,남친몬,13
281,자녀,직장맘,13
281,배우자,저희남편,13
284,자녀,저희아들,12
284,배우자,영감님,12
286,연인,약혼자,11
286,자녀,울애들,11
288,배우자,애아빠,10
288,부모님,시엄니,10
288,자녀,둥이맘,10
291,부모님,외할무니,9
291,싱글,싱글족,9
293,부모님,친정아부지,8
294,부모님,어머니아버지,7
294,배우자,낭군님,7
294,기타가족,맏며느리,7
294,기타가족,손자손녀,7
294,기타가족,육촌,7
299,부모님,시아부지,6
299,자녀,딸자식,6
299,부모님,예비시어머니,6
299,부모님,할멈,6
299,싱글,싱글남,6
304,기타가족,며늘,5
304,기타가족,외손주,5
304,부모님,함무니,5
304,자녀,저희애들,5
304,자녀,제아이,5
304,배우자,울랑,5
304,부모님,증조모,5
304,연인,피앙세,5
304,회사동료,회사선배,5
304,부모님,셤니,5
304,배우자,남푠님,5
304,기타가족,사돈댁,5
304,부모님,시어른,5
304,부모님,외할머님,5
318,싱글,나홀로족,4
318,자녀,첫아기,4
318,배우자,영감탱이,4
318,자녀,첫딸,4
318,배우자,애들아빠,4
318,부모님,할버지,4
318,부모님,할빠,4
325,배우자,애들엄마,3
325,싱글,혼행,3
325,자녀,작은녀석,3
325,자녀,첫째아기,3
325,기타가족,큰며느리,3
325,부모님,외할부지,3
325,싱글,싱글녀,3
325,배우자,애기아빠,3
325,부모님,친정맘,3
325,친구,여행친구,3
325,부모님,친정엄니,3
325,싱글,혼자남,3
337,부모님,시어미,2
337,회사동료,사무실직원,2
337,기타가족,시댁어른,2
337,연인,울남친,2
337,자녀,첫째아가,2
337,배우자,울와이프,2
337,부모님,외할아버님,2
337,싱글,싱글남성,2
337,기타가족,막내며느리,2
337,자녀,우리집애,2
337,자녀,첫아들,2
337,자녀,여식,2
337,자녀,울아드님,2
337,기타가족,맏사위,2
337,연인,울여친,2
352,회사동료,회사상사,1
352,자녀,첫아가,1
352,배우자,울서방,1
352,친구,남자사람친구,1
352,부모님,외할버지,1
352,자녀,아들자식,1
352,자녀,울집애,1
352,배우자,울랑이,1
352,자녀,쌍둥이맘,1
352,기타가족,막내사위,1
352,자녀,작은놈,1
352,배우자,우리와이프,1
352,자녀,울아이들,1
352,배우자,저희와이프,1
352,자녀,외둥이,1
352,회사동료,회사후배,1
352,배우자,저희신랑,1
352,배우자,제아내,1
352,자녀,셋째아이,1
352,기타가족,첫손주,1
352,부모님,예비시아버지,1
352,부모님,예비시어머님,1
