주소,위도,경도
"충청남도 천안시 서북구 성정공원5로 60, 1~9층 (성정동)",주소를 변환할 수 없음,주소를 변환할 수 없음
충청남도 천안시 서북구 차돌들길 11-2 (쌍용동),36.7979004237265,127.128609546146
충청남도 천안시 동남구 만남의길 13-11 (신부동),36.8245617200748,127.165314231657
충청남도 천안시 동남구 만남의길 13 (신부동),36.8237983171072,127.164978459434
충청남도 천안시 동남구 먹거리1길 11 (신부동),36.8178650957841,127.153161340133
충청남도 천안시 동남구 먹거리1길 9 (신부동),36.8177619232494,127.153227820851
충청남도 천안시 서북구 성정공원3길 27 (성정동),36.8263483554473,127.143966887886
"충청남도 천안시 서북구 성정공원6길 60, 1~3층 (성정동)",주소를 변환할 수 없음,주소를 변환할 수 없음
충청남도 천안시 서북구 양지9길 4 (성정동),36.8115516633432,127.139915012185
"충청남도 천안시 서북구 성정공원6길 43 (성정동,(1,2층))",36.8286846305364,127.142418094199
충청남도 천안시 동남구 만남의길 13-3 (신부동),36.8239774303161,127.165127807345
충청남도 천안시 동남구 성남면 종합휴양지2길 135,36.7524275866295,127.222204517695
충청남도 천안시 서북구 차돌들길 11-4 (쌍용동),36.7977527702767,127.128490191555
충청남도 천안시 서북구 성정공원7길 21 (성정동),36.8292677977185,127.143715885303
충청남도 천안시 동남구 양지12길 5 (봉명동),36.8080734367728,127.139710554645
충청남도 천안시 서북구 양지17길 5 (성정동),36.8110583541378,127.140408894898
충청남도 천안시 동남구 먹거리5길 18 (신부동),36.8177969027599,127.157763456685
충청남도 천안시 동남구 미나릿길 8 (영성동),36.7997791933895,127.152235630754
충청남도 천안시 동남구 신부11길 5 (신부동),36.8179397088217,127.159332730333
충청남도 천안시 서북구 양지18길 12 (성정동),36.8121785806384,127.140055455635
충청남도 천안시 동남구 문화로 20-8 (문화동),36.8099164675702,127.15064429664
충청남도 천안시 동남구 문화로 30-5 (문화동),36.8101391485735,127.151694573621
충청남도 천안시 동남구 병천면 아우내장터2길 43,36.7625951873581,127.297494991418
충청남도 천안시 동남구 목천읍 천안대로 195,36.7657964898127,127.166729153831
충청남도 천안시 동남구 양지10길 6 (봉명동),36.8078921362031,127.139631332597
충청남도 천안시 동남구 양지11길 9 (봉명동),36.8074487829721,127.139175776795
충청남도 계룡시 엄사면 번영1길 21,36.289731016483,127.243210908357
충청남도 천안시 동남구 각원사길 187-20 (안서동),36.8341038411863,127.190977104715
충청남도 천안시 동남구 성남면 종합휴양지로 246,36.753199540646,127.220867419008
충청남도 천안시 동남구 대흥로 138 (사직동),36.8012157556826,127.148015842981
충청남도 천안시 동남구 목천읍 충절로 902,36.7736977592752,127.210946476035
"충청남도 천안시 서북구 성정공원4길 31, 1~5층 (성정동)",주소를 변환할 수 없음,주소를 변환할 수 없음
충청남도 천안시 동남구 신부3길 29 (신부동),36.8186688999142,127.160261360181
충청남도 천안시 동남구 수선정길 19-3 (영성동),36.8039034737884,127.151260488683
충청남도 천안시 서북구 양지9길 8 (성정동),36.8119316169431,127.139952910621
충청남도 천안시 동남구 미나릿길 28 (영성동),36.8016740904263,127.152064128188
충청남도 천안시 동남구 신부2길 31 (신부동),36.8187623760625,127.159568120795
충청남도 천안시 서북구 부대중앙길 17 (부대동),36.8402482370238,127.14970104922
충청남도 부여군 부여읍 사비로72번길 12,36.278858349328,126.911746318098
충청남도 부여군 외산면 무량로 33,36.3027961428851,126.703812293006
충청남도 부여군 부여읍 흑천로12번길 34,36.2823190857373,126.913572761573
충청남도 부여군 부여읍 정림로 55-5,36.2783759769662,126.911916596384
충청남도 부여군 부여읍 중앙로 6-11,36.2803042446638,126.911534881316
충청남도 천안시 동남구 문화1길 24-2 (문화동),36.8098827156461,127.151322792032
충청남도 천안시 서북구 서부역10길 31 (성정동),36.8130397239963,127.142070714761
충청남도 천안시 동남구 자유시장2길 7 (성황동),36.8121835834745,127.149778181392
충청남도 천안시 서북구 입장면 입장로 144,36.9139360420252,127.222246047272
충청남도 천안시 동남구 버들로 1-3 (대흥동),36.8098242796002,127.148714671773
충청남도 천안시 동남구 미나릿길 52-5 (영성동),36.8038200180125,127.151906896183
충청남도 부여군 부여읍 사비로72번길 14,36.278865215769,126.911892116684
충청남도 부여군 부여읍 사비로72번길 5-5,36.2791461839763,126.911008723487
충청남도 부여군 부여읍 중앙로 6-15,36.2801059678903,126.911881150099
충청남도 서산시 소탐1로 57-1 (수석동),36.7597859323309,126.492231441171
충청남도 서산시 한마음12로 4-7 (동문동),36.778079788285,126.459235642187
충청남도 홍성군 홍성읍 홍덕서로 203-11,36.61191788952,126.632210821773
충청남도 홍성군 홍성읍 조양로 180-8,36.6003839576315,126.669292907452
충청남도 홍성군 서부면 서부서길418번길 30,36.5919770583037,126.458419445109
충청남도 홍성군 갈산면 운곡2길 135,36.6103893940702,126.547156567333
충청남도 부여군 부여읍 나성로 119,36.2851091825009,126.909803909397
충청남도 부여군 부여읍 성왕로 244,36.2830979263741,126.91424242553
충청남도 부여군 부여읍 계백로 289-11,36.2765916201071,126.911920047875
충청남도 부여군 홍산면 삽티로 47,36.221193980982,126.76227472756
충청남도 부여군 부여읍 부여로 13-7,36.2807615490054,126.909065058939
충청남도 부여군 부여읍 사비로54번길 10,36.2772346555925,126.911601340786
충청남도 부여군 양화면 입포로 39,36.1365461394439,126.879797045327
충청남도 천안시 동남구 성황로 6 (성황동),36.8127670779363,127.149686187496
충청남도 천안시 서북구 양지10길 48 (성정동),36.811602917038,127.140619121869
충청남도 천안시 서북구 성정공원2길 43 (성정동),36.8293551533012,127.143011533398
충청남도 천안시 동남구 천안대로 604 (구성동),36.8026115037977,127.164921684324
충청남도 천안시 동남구 공설시장1길 14-1 (대흥동),36.8102507729439,127.149435302033
충청남도 천안시 동남구 문화로 32-1 (문화동),36.8101291232415,127.152065382452
충청남도 천안시 동남구 서부역1길 10 (봉명동),36.8076822856537,127.141142683038
충청남도 천안시 동남구 문화로 32-6 (문화동),36.8101025484439,127.151847584432
충청남도 천안시 동남구 만남의길 19-10 (신부동),36.8239321697874,127.166502678536
충청남도 천안시 동남구 버들로 150 (원성동),36.8060991343934,127.163047999159
충청남도 천안시 동남구 명동길 37-3 (대흥동),36.8067891944845,127.147673463105
충청남도 천안시 서북구 두정상가7길 15 (두정동),36.83152745065,127.139447837241
"충청남도 천안시 서북구 성정공원4길 14, 1동 (성정동)",36.8269306178649,127.142573788647
충청남도 천안시 동남구 문화로 3-1 (대흥동),36.8113106300396,127.1490274157
충청남도 천안시 서북구 입장면 입장로 171,36.9163067744043,127.222269759302
"충청남도 천안시 동남구 문화1길 26, 2,3,4,6층 (문화동)",주소를 변환할 수 없음,주소를 변환할 수 없음
충청남도 천안시 동남구 서부역5길 9 (봉명동),36.8074675616407,127.141133660088
충청남도 천안시 동남구 신부12길 10 (신부동),36.8180571281141,127.159329163058
충청남도 천안시 동남구 문화로 20-5 (문화동),36.8101567375226,127.15075974782
"충청남도 천안시 서북구 성정공원5로 64, 천안센트럴호텔 (성정동)",36.8272211571467,127.14442215779
충청남도 천안시 서북구 성거읍 성거길 129,36.8767889037508,127.202888916054
충청남도 천안시 서북구 오성로 152 (성정동),36.8295358574453,127.144253097443
충청남도 천안시 서북구 양지8길 6 (성정동),36.8105420299029,127.139633342937
충청남도 천안시 동남구 은행길 5-7 (대흥동),36.8087510251973,127.148307146116
"충청남도 천안시 서북구 차돌들길 12, 4~19층 일부호 (쌍용동)",주소를 변환할 수 없음,주소를 변환할 수 없음
충청남도 천안시 동남구 먹거리11길 43 (신부동),36.8183886067752,127.157328348701
"충청남도 천안시 서북구 검은들3길 69, 건지프라자빌딩 7,8층 (불당동)",36.8107432680734,127.110381487102
"충청남도 천안시 서북구 불당33길 47, 3,4,5층 (불당동)",주소를 변환할 수 없음,주소를 변환할 수 없음
충청남도 천안시 동남구 봉명로 99 (봉명동),36.8072372268334,127.139385511047
충청남도 부여군 부여읍 계백로 283-6,36.2765178252007,126.911692857811
충청남도 부여군 부여읍 정림로 48-17,36.2778393801609,126.911513287634
충청남도 부여군 외산면 무량로 35-24,36.3026730797404,126.702883548585
충청남도 태안군 태안읍 중앙로 55-8,36.7546986905925,126.295426820661
충청남도 태안군 태안읍 중앙로 73,36.7540726548041,126.297339836384
충청남도 태안군 태안읍 중앙로 152,36.7500640673134,126.304326018778
충청남도 태안군 원북면 옥파로 1147,36.8970005102911,126.20484523936
충청남도 태안군 원북면 옥파로 1147,36.8970005102911,126.20484523936
충청남도 태안군 원북면 옥파로 1147,36.8970005102911,126.20484523936
충청남도 태안군 원북면 옥파로 1147,36.8970005102911,126.20484523936
충청남도 태안군 원북면 옥파로 1147,36.8970005102911,126.20484523936
충청남도 태안군 원북면 옥파로 1147,36.8970005102911,126.20484523936
충청남도 태안군 원북면 옥파로 1147,36.8970005102911,126.20484523936
충청남도 태안군 원북면 원이로 829-1,36.8232661035173,126.257767462795
충청남도 서산시 해미면 남문5로 30-14,36.7118632164667,126.542570394532
충청남도 서산시 읍내2로 25 (읍내동),36.7793771791814,126.450266564573
충청남도 서산시 관아문길 38 (읍내동),36.7810951338681,126.451985162759
충청남도 서산시 대산읍 충의로 1791,36.9266189412508,126.441059162538
"충청남도 서산시 읍내1로 17, 3~8층 (읍내동)",주소를 변환할 수 없음,주소를 변환할 수 없음
"충청남도 서산시 안견로 284, 4~6층 (읍내동)",주소를 변환할 수 없음,주소를 변환할 수 없음
충청남도 서산시 해미면 읍성마을3길 11,36.7109329475104,126.544744836391
"충청남도 서산시 해미면 전천길 11, 1~3층",주소를 변환할 수 없음,주소를 변환할 수 없음
충청남도 천안시 동남구 작은재빼기길 17-10 (사직동),36.8035664623672,127.148468147109
충청남도 천안시 서북구 양지8길 10-4 (성정동),36.8106780347741,127.139686821981
충청남도 천안시 동남구 공설시장1길 18-3 (대흥동),36.8105772276906,127.149664217638
충청남도 천안시 동남구 중앙시장길 8 (사직동),36.8012016600203,127.148912805451
충청남도 천안시 동남구 공설시장2길 16-5 (문화동),36.81016990539,127.150465934669
충청남도 천안시 동남구 신부2길 29 (신부동),36.8186609953351,127.159370987368
충청남도 천안시 서북구 양지10길 32 (성정동),36.8101767907461,127.140262158633
충청남도 천안시 동남구 먹거리11길 18 (신부동),36.8180447035797,127.154541380713
충청남도 천안시 서북구 성환읍 성환9길 3-6,36.9164308239725,127.128637157484
"충청남도 천안시 서북구 검은들3길 57, 8~10층 (불당동)",주소를 변환할 수 없음,주소를 변환할 수 없음
충청남도 천안시 서북구 성환읍 성환1로 246,36.9165576457859,127.128268832682
충청남도 천안시 동남구 공설시장3길 23-5 (문화동),36.8100789600162,127.150982047519
충청남도 천안시 서북구 성정공원5로 24-6 (성정동),36.8274789851534,127.1399586913
충청남도 천안시 서북구 서부역10길 13 (성정동),36.8115327029855,127.141696758437
"충청남도 태안군 원북면 신두해변길 101, 가동, 나동",36.8346031034061,126.180654201938
충청남도 태안군 안면읍 방포1길 20,36.5091509398831,126.334195320479
충청남도 태안군 안면읍 방포항길 34,36.5057010778172,126.336178734856
"충청남도 서산시 해미면 전천길 9, 2층",36.7172693535341,126.532887342422
"충청남도 서산시 동헌로 95, 1~6층 (읍내동)",주소를 변환할 수 없음,주소를 변환할 수 없음
충청남도 서산시 해미면 읍성마을3길 3-2,36.7114437175675,126.544231009779
충청남도 서산시 대산읍 충의로 1975 ((1~6층)),36.9399160577251,126.43052391041
충청남도 서산시 대산읍 충의로 1977 ((지하1층~ 6층)),36.940083717631,126.430385935857
충청남도 서산시 읍내1로 44-3 (읍내동),36.7811503108869,126.45095583765
충청남도 서산시 지곡면 진충사길 14-13,36.8939992421068,126.439316881344
충청남도 태안군 안면읍 황도로 13,36.5761910841188,126.33473029528
충청남도 태안군 소원면 만리포1길 129,36.7843911665123,126.141962911018
"충청남도 태안군 고남면 옷점길 147-54, B동",36.4126764901272,126.401361203367
충청남도 태안군 태안읍 군청5길 27,36.748589360318,126.3009187245
충청남도 태안군 소원면 천리포1길 277-6,36.8032367277525,126.150977586704
충청남도 태안군 남면 남면로 34,36.6784292482137,126.291459129291
충청남도 태안군 소원면 천리포2길 44-1,36.8042571507477,126.149519694724
충청남도 홍성군 서부면 남당항로228번길 48,36.5414905688593,126.477680062421
충청남도 홍성군 광천읍 홍남로652번길 18-9,36.5027568301013,126.623381739229
충청남도 홍성군 광천읍 광천로315번길 31,36.5014332814266,126.624574219124
충청남도 홍성군 금마면 홍양길 228,36.5914335360018,126.70589557481
충청남도 홍성군 홍성읍 조양로205번길 26,36.6004555154528,126.67324876153
충청남도 홍성군 홍성읍 충서로 1311,36.5926116984312,126.653829355369
충청남도 천안시 동남구 성불사길 24 (안서동),36.82930534839,127.187015189041
충청남도 천안시 동남구 문화로 32-6 (문화동),36.8101025484439,127.151847584432
충청남도 천안시 동남구 목천읍 종합휴양지1길 33,36.7602925463066,127.228810097538
충청남도 천안시 동남구 영성동1길 9-5 (영성동),36.8033791790123,127.151140901406
충청남도 천안시 동남구 문화1길 23-4 (문화동),36.8103630690935,127.150919735799
충청남도 천안시 동남구 양지11길 7 (봉명동),36.8073633968054,127.139373188722
충청남도 천안시 서북구 양지9길 3 (성정동),36.8116643347758,127.139503700128
충청남도 천안시 서북구 성정공원1길 32 (성정동),36.828538529584,127.139710204226
충청남도 천안시 서북구 양지9길 14 (성정동),36.812430926963,127.139948776355
충청남도 천안시 서북구 두정상가3길 19 (두정동),36.8318059884578,127.140438394948
충청남도 천안시 동남구 미나릿길 18-6 (영성동),36.8004515214312,127.152510369669
충청남도 아산시 온화로17번길 11 (온천동),36.7788945318627,126.999593922811
충청남도 아산시 도고면 도고온천로 150,36.7641257440366,126.88807390677
충청남도 아산시 배방읍 온천대로 2015-8,36.7786219475804,127.059110847743
충청남도 아산시 시장길25번길 7 (온천동),36.7837761747921,127.003828682534
충청남도 천안시 동남구 망향로 111 (안서동),36.833544921242,127.172935674918
충청남도 천안시 서북구 양지8길 10-8 (성정동),36.8106940673949,127.140075949502
충청남도 천안시 동남구 신부3길 23 (신부동),36.8182836795906,127.15978982715
충청남도 천안시 동남구 풍세면 풍년길 19,36.7199321081043,127.119300394378
충청남도 천안시 서북구 성정공원4길 29 (성정동),36.8270168232158,127.144317192572
충청남도 태안군 근흥면 용도로 126-10,36.6948095514471,126.21239668335
충청남도 태안군 이원면 사관로 264-87,36.8677475130205,126.303901947383
충청남도 태안군 원북면 동해길 301-41,36.8120671304864,126.226815155542
충청남도 홍성군 광천읍 광천로315번길 42-3,36.5018242935516,126.623802487265
"충청남도 천안시 서북구 차돌들길 11-6 (쌍용동,35번지)",36.7976050916379,127.128310555313
충청남도 천안시 서북구 성정공원2길 21 (성정동),36.8273533982643,127.142815234157
충청남도 천안시 서북구 성정공원4길 11 (성정동),36.8273469887436,127.142148164011
충청남도 천안시 동남구 신부11길 7 (신부동),36.8179348067604,127.159561247289
충청남도 천안시 서북구 성거읍 망향로 405,36.8570358891843,127.184923007829
충청남도 태안군 남면 마검포길 219-10,36.614024040673,126.30148598407
충청남도 태안군 안면읍 백사장2길 22-4,36.585204241975,126.317922235367
충청남도 태안군 남면 청포대길 57-56,36.6370715677002,126.301676702093
충청남도 태안군 남면 몽대로 474-7,36.6741729393102,126.274103774018
충청남도 태안군 안면읍 대야로 315-19,36.4628383237043,126.413183499484
충청남도 태안군 태안읍 독샘로 27-8,36.7530832802014,126.297940904754
충청남도 태안군 근흥면 마도길 73-6,36.6791025554262,126.13747311545
충청남도 태안군 고남면 큰장돌길 283-22,36.4234660495756,126.361226759327
충청남도 태안군 안면읍 방포항길 118,36.5052367862414,126.336320107544
충청남도 태안군 소원면 만리포2길 208,36.7915408822577,126.147131626506
충청남도 천안시 동남구 미나릿길 52-13 (영성동),36.803963266895,127.152140147047
충청남도 천안시 동남구 문화1길 24-5 (문화동),36.8100174946435,127.151556379746
"충청남도 천안시 동남구 만남의길 16 (신부동,,2~5층)",36.823167105015,127.165227840061
충청남도 천안시 동남구 미나릿길 27 (영성동),36.8015336374575,127.151546160359
충청남도 천안시 동남구 문화로 20-3 (문화동),36.8103911764495,127.150854455876
충청남도 태안군 안면읍 방포로 88,36.5108147784161,126.339703147628
충청남도 태안군 태안읍 시장1길 25-8,36.7535444638416,126.294893143449
충청남도 태안군 남면 몽산포길 67-71,36.6715876168147,126.285737089582
충청남도 태안군 안면읍 안면대로 1823,36.5985835579725,126.324589181769
충청남도 태안군 남면 몽산포길 161,36.6744931454376,126.280868283129
충청남도 태안군 원북면 신두해변길 139,36.8366491487845,126.183936702418
충청남도 태안군 안면읍 풍어제길 44-40,36.5953729831915,126.381331323494
충청남도 태안군 고남면 월고지길 8-58,36.4008854557733,126.421732334219
충청남도 태안군 원북면 옥파로 1160-9,36.8981351756334,126.206224763707
충청남도 태안군 태안읍 안면대로 70-1,36.7414952171577,126.293420875825
충청남도 태안군 고남면 영목항로 30-42,36.4002628143322,126.42622900508
"충청남도 서산시 효행1로 14, 2층 (동문동)",36.7782975831266,126.453006976988
"충청남도 서산시 대산읍 구진천로 10-7, 1~5층",36.9380804068498,126.434527803049
충청남도 서산시 시장8로 5 (동문동),36.7800848822369,126.458493079607
충청남도 홍성군 홍성읍 내포로 66,36.5979851889758,126.661134817311
충청남도 홍성군 홍성읍 조양로 238,36.5995678160339,126.675893528304
충청남도 홍성군 홍성읍 조양로 179,36.6009734127695,126.669755213722
충청남도 홍성군 광천읍 홍남로652번길 8-7,36.502855791302,126.62261642861
충청남도 홍성군 광천읍 광천로315번길 54-11,36.50182604157,126.623442503858
충청남도 홍성군 홍성읍 조양로184번길 8,36.6004003352527,126.669869641991
충청남도 홍성군 광천읍 광천로329번길 35-11,36.5020043930532,126.624189831712
충청남도 홍성군 홍성읍 조양로85번길 172,36.6051412461361,126.651396608619
충청남도 홍성군 홍성읍 조양로205번길 64,36.6002882449123,126.675484483428
충청남도 태안군 안면읍 방포1길 46,36.5101979260803,126.332960983573
충청남도 태안군 안면읍 방포1길 48,36.5107307392824,126.332923368607
충청남도 태안군 남면 드르니길 239-100,36.5963178387718,126.30871219068
충청남도 태안군 원북면 신두해변길 24-7,36.8323284536632,126.184132361585
충청남도 태안군 남면 곰섬로 236-70,36.5975554633015,126.289924328808
충청남도 태안군 남면 몽산포길 67-85,36.6722153862069,126.286768601519
충청남도 태안군 근흥면 연포2길 69,36.6945885145933,126.209053477398
충청남도 태안군 남면 청포대길 57-36,36.6374120183064,126.301678101992
충청남도 태안군 남면 청포대길 98,36.6428539891761,126.302098630804
충청남도 태안군 안면읍 방포1길 26,36.5089251599597,126.333557955962
충청남도 태안군 이원면 원이로 2771-138,36.9568318545995,126.28962890527
충청남도 예산군 덕산면 온천단지3로 69,36.6950357946644,126.653868108482
충청남도 예산군 예산읍 아리랑로11번길 11-1,36.6871744702392,126.830497396777
충청남도 예산군 예산읍 역전로 9,36.6799340204596,126.828632511084
충청남도 예산군 예산읍 창말로 4-8,36.7280875525553,126.84503746679
충청남도 예산군 예산읍 형제고개로 923,36.6730784143819,126.851381557447
"충청남도 천안시 서북구 성정공원5로 53 (성정동, 지하1~지상8층)",36.8278950841487,127.143538677635
충청남도 천안시 서북구 검은들3길 19 (불당동),36.8114772976545,127.110591773122
충청남도 천안시 서북구 양지18길 16 (성정동),36.8122443203209,127.139400415513
충청남도 천안시 동남구 성남면 약수로 212,36.7359890313354,127.216272471171
충청남도 천안시 서북구 성거읍 망향로 296,36.8475210981877,127.181380383281
충청남도 태안군 남면 몽산포길 67-41,36.6717104239915,126.286290796046
충청남도 태안군 원북면 신두해변길 170,36.8381211059171,126.187138795877
충청남도 태안군 원북면 신두해변길 136-4,36.8359404751063,126.183848721155
"충청남도 태안군 안면읍 샛별길 165-13, 가동",36.4463998309336,126.336109773574
충청남도 태안군 안면읍 그네들길 81-8,36.5323747243125,126.343450658016
충청남도 태안군 남면 신장길 7-28,36.6758215340008,126.290734638339
충청남도 홍성군 광천읍 홍남로515번길 23,36.504360601529,126.609174313981
충청남도 홍성군 광천읍 광천로430번길 11,36.5124758839176,126.622825820339
충청남도 홍성군 홍성읍 조양로144번길 29-5,36.6004152029136,126.665634686778
충청남도 천안시 서북구 검은들3길 6 (불당동),36.8109435962304,127.110950407263
충청남도 천안시 서북구 두정상가7길 17 (두정동),36.8314370759378,127.139979240786
충청남도 천안시 서북구 양지8길 10-3 (성정동),36.8109844109124,127.139764705458
충청남도 천안시 서북구 차돌들길 7-12 (쌍용동),36.7969065104124,127.128346477825
충청남도 천안시 동남구 만남의길 13-5 (신부동),36.8241772216389,127.165246264375
충청남도 천안시 동남구 서부역6길 3 (봉명동),36.8083673263873,127.14067259874
충청남도 태안군 남면 안면대로 1696,36.6075262225764,126.316527992943
충청남도 태안군 근흥면 마도길 79-5,36.679306369749,126.137471063643
충청남도 태안군 남면 드르니길 239-130,36.5951070990305,126.30966249609
충청남도 태안군 남면 드르니길 239-130,36.5951070990305,126.30966249609
충청남도 태안군 원북면 신두해변길 109,36.8349482948802,126.18122783363
충청남도 태안군 고남면 빗독2길 28-41,36.4288519104183,126.407311227155
충청남도 태안군 고남면 빗독2길 28-41,36.4288519104183,126.407311227155
충청남도 태안군 남면 진산1길 195-12,36.7084979039903,126.273282117813
충청남도 태안군 고남면 큰장돌길 93-19,36.4170686432639,126.378468601382
충청남도 태안군 소원면 가락골길 14-1,36.7830873277384,126.141542907284
"충청남도 서산시 효행7로 4 (동문동,(2~7층))",36.7786530587789,126.458044880287
"충청남도 태안군 소원면 가락골길 20-5, 칠성콘도",36.7829357800515,126.141769765101
충청남도 천안시 동남구 공설시장3길 23-4 (문화동),36.8097949671919,127.151023738833
충청남도 천안시 동남구 만남의길 8-2 (신부동),36.8232401402843,127.164740424002
충청남도 천안시 서북구 양지18길 15 (성정동),36.8119524130616,127.139509378011
"충청남도 천안시 동남구 청수11로 36, 2~5층 (청당동)",주소를 변환할 수 없음,주소를 변환할 수 없음
충청남도 천안시 서북구 양지17길 3 (성정동),36.8110851849582,127.140580295988
충청남도 천안시 동남구 신부3길 21 (신부동),36.818034664944,127.159751202933
충청남도 천안시 동남구 공설시장2길 16-7 (문화동),36.8101373912043,127.15059575633
충청남도 천안시 서북구 입장면 신덕1길 46,36.9120320229901,127.207142045943
"충청남도 천안시 서북구 검은들1길 20, 2층 (불당동)",36.8113153687447,127.110202774753
"충청남도 천안시 서북구 검은들3길 21, 5,6,7,8,9층 (불당동)",주소를 변환할 수 없음,주소를 변환할 수 없음
"충청남도 천안시 서북구 불당4로 105, 1, 3~13층 (불당동)",주소를 변환할 수 없음,주소를 변환할 수 없음
충청남도 천안시 서북구 양지10길 34 (성정동),36.8103728115487,127.140313730847
충청남도 천안시 동남구 은행길 8 (대흥동),36.807923177051,127.148160763492
충청남도 천안시 서북구 차돌들길 11-5 (쌍용동),36.7973277621223,127.128697106703
충청남도 천안시 동남구 중앙로 151 (성황동),36.8119695162694,127.152584765462
충청남도 천안시 동남구 공설시장3길 23-4 (문화동),36.8097949671919,127.151023738833
충청남도 천안시 동남구 목천읍 동평3길 71,36.7757109906196,127.242504886515
충청남도 천안시 서북구 성정공원5로 63 (성정동),36.8278930523919,127.144546386159
"충청남도 천안시 서북구 양지9길 6, 1~8층 (성정동)",주소를 변환할 수 없음,주소를 변환할 수 없음
충청남도 천안시 서북구 성정공원7길 28 (성정동),36.8287941273543,127.144350795952
충청남도 천안시 서북구 양지21길 37 (성정동),36.8127389273357,127.140024536294
충청남도 천안시 서북구 양지9길 5 (성정동),36.8118157920246,127.139520224959
충청남도 천안시 서북구 차돌로 10 (쌍용동),36.7992217140865,127.132072892594
충청남도 태안군 소원면 모항항길 1,36.7782887873052,126.145889022833
충청남도 태안군 근흥면 연포2길 4-7,36.6954087112771,126.208282497344
충청남도 태안군 이원면 볏가리길 65-14,36.8994854658782,126.292305763285
충청남도 태안군 소원면 모항파도로 490-71,36.7406695209381,126.136287238325
충청남도 태안군 남면 드르니길 53,36.597072224578,126.319320673523
충청남도 태안군 남면 안면대로 1281-36,36.6424262259234,126.309862642905
충청남도 태안군 남면 청포대길 19,36.6389821416994,126.306122146264
