Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
1612615,모명재,인문(문화/예술/역사),역사관광지,9.5,5.6,12.5,9.1,6.8,4.6,8.3,9.3,10.1,9.5,5.4,4.6,2.3,2.4,0,8.0,16.0
2555014,박물관수,인문(문화/예술/역사),문화시설,5.5,5.2,7.6,7.9,7.0,7.2,9.1,10.1,8.6,9.8,6.3,7.3,3.8,4.6,0,9.0,16.0
1115613,수성못유원지,인문(문화/예술/역사),휴양관광지,2.8,3.2,7.9,7.0,8.4,9.3,7.9,7.3,9.5,11.5,9.2,8.5,3.6,4.0,0,10.0,16.0
2732581,수성시장,쇼핑,쇼핑,11.7,10.7,3.5,5.0,5.1,5.4,9.6,12.1,9.7,11.9,5.1,5.1,2.3,2.7,0,11.0,16.0
2745598,신매시장,쇼핑,쇼핑,5.7,5.9,7.9,7.6,5.3,5.8,7.2,10.9,9.4,12.5,6.6,8.0,2.9,4.3,0,12.0,16.0
2756657,아르떼수성랜드,인문(문화/예술/역사),휴양관광지,2.7,2.4,9.2,7.4,8.9,9.3,11.7,9.1,8.4,9.3,8.4,7.5,2.1,3.6,0,13.0,16.0
1614023,영남제일관,인문(문화/예술/역사),역사관광지,2.4,2.2,8.7,8.0,9.0,6.9,8.3,7.7,11.2,11.5,8.5,8.1,3.9,3.8,0,14.0,16.0
2732600,진밭골산림공원,인문(문화/예술/역사),휴양관광지,1.8,1.1,3.4,4.3,4.7,7.0,5.3,6.1,8.5,15.0,12.0,14.8,8.4,7.6,0,15.0,16.0
2732598,청구시장,쇼핑,쇼핑,4.3,4.3,9.2,7.7,6.9,6.4,8.0,8.8,9.3,10.8,8.1,8.1,3.7,4.3,0,16.0,16.0
2733454,2·28민주운동기념회관,인문(문화/예술/역사),문화시설,3.7,9.4,11.7,12.9,7.8,5.6,6.6,6.4,7.6,8.1,6.3,5.7,3.7,4.4,0,1.0,9.0
651687,국채보상운동기념공원,인문(문화/예술/역사),휴양관광지,2.3,3.2,19.0,22.1,9.4,7.2,5.5,5.2,5.6,6.0,4.2,4.5,2.7,3.0,0,2.0,9.0
2766903,남문시장,쇼핑,쇼핑,2.0,4.1,10.1,13.9,7.5,8.1,6.3,7.3,8.0,8.8,6.3,7.2,4.6,5.6,0,3.0,9.0
2042995,대구근대골목(근대로의여행),인문(문화/예술/역사),체험관광지,2.1,3.7,15.5,18.8,9.1,7.5,5.8,6.6,6.9,8.2,4.5,5.4,2.9,3.0,0,4.0,9.0
132532,대구서문시장&서문시장야시장,쇼핑,쇼핑,2.3,3.0,4.9,6.5,5.8,6.7,6.1,9.3,7.4,15.5,7.1,13.5,4.4,7.5,0,5.0,9.0
2611140,동산청라언덕,인문(문화/예술/역사),체험관광지,3.0,6.2,11.2,13.1,10.5,8.4,7.9,5.7,8.8,7.7,6.3,6.0,3.1,2.3,0,6.0,9.0
2650890,방천시장,쇼핑,쇼핑,2.8,3.1,8.6,14.3,8.5,7.6,6.5,7.0,7.6,11.3,6.3,7.2,3.8,5.2,0,7.0,9.0
2679564,번개시장,쇼핑,쇼핑,1.8,1.9,9.3,8.4,8.1,7.3,8.8,8.3,10.2,11.3,8.5,7.0,3.9,5.0,0,8.0,9.0
2605808,수창청춘맨숀,인문(문화/예술/역사),문화시설,2.3,2.2,7.6,7.2,10.2,8.5,9.2,6.2,12.2,7.9,10.6,6.7,5.2,4.3,0,9.0,9.0
