ID,LCLAS_NM,MLSFC_NM,POI_ID,POI_NM,BHF_NM,ASSTN_NM,CL_CD,CL_NM,PNU,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,LI_NM,LNBR_NO,LEGALDONG_CD,ADSTRD_CD,RDNMADR_CD,RDNMADR_NM,BULD_NO,LC_LO,LC_LA,GID_CD,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KCLHTPO22N000005941,장소,관광지,22497397,안동삼산정,,,60603,유명사적/유적지,4.72E+18,경상북도,안동시,예안면,주진리,948,4717041032,4717041000,4.72E+11,삼산길,14,128.853956,36.6664697,마바209529,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005942,장소,관광지,8269159,법흥왕릉,,,60603,유명사적/유적지,4.71E+18,경상북도,경주시,효현동,,산63,4713011600,4713059000,,,,129.1635654,35.82472611,마마502599,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005943,장소,관광지,8269245,경충사,,,60603,유명사적/유적지,4.89E+18,경상남도,하동군,금남면,중평리,821-1,4885036022,4885036000,4.89E+11,경충로,503-14,127.8950065,34.98378556,라라360655,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005944,장소,관광지,8269319,김영재묘성지,,,60603,유명사적/유적지,3.17E+18,울산광역시,울주군,상북면,덕현리,1144-3,3171038026,3171038000,3.17E+11,덕현살티길,11,129.0409011,35.6110878,마마395360,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005945,장소,관광지,8269368,단군전,,,60603,유명사적/유적지,4.37E+18,충청북도,증평군,증평읍,증평리,387,4374525021,4374525000,4.37E+11,단군전길,13,127.5836889,36.78117414,라바074647,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005946,장소,관광지,8269723,처인성지,,,60603,유명사적/유적지,4.15E+18,경기도,용인시 처인구,남사읍,아곡리,43,4146125930,4146125900,,,,127.1725944,37.15007991,다사709057,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005947,장소,관광지,8269772,태릉,중종비문정왕후,,60603,유명사적/유적지,1.14E+18,서울특별시,노원구,공릉동,,26-103,1135010300,1135060000,,,,127.0969395,37.63462854,다사644595,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005948,장소,관광지,8269887,경헌당,,,60603,유명사적/유적지,4.18E+18,경기도,가평군,설악면,선촌리,산65,4182031022,4182031000,,,,127.4812174,37.68251421,다사983647,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005949,장소,관광지,8270001,상동리석불좌상,,,60603,유명사적/유적지,4.27E+18,강원도,횡성군,공근면,상동리,495-3,4273036021,4273036000,,,,128.0013629,37.60164544,라사442559,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005950,장소,관광지,8270149,칠불사,,,60603,유명사적/유적지,4.89E+18,경상남도,하동군,화개면,범왕리,1605,4885031028,4885031000,4.89E+11,범왕길,528,127.6090869,35.2830617,라라099986,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005951,장소,관광지,9653869,화음동정사지,,,60603,유명사적/유적지,4.28E+18,강원도,화천군,사내면,삼일리,568-8,4279034025,4279034000,,,,127.5138505,38.03869811,라아012042,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005952,장소,관광지,11283436,심원사지,,,60603,유명사적/유적지,4.18E+18,경기도,연천군,신서면,내산리,353,4180036023,4180036000,,,,127.1518149,38.12846288,다아694143,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005953,장소,관광지,10806009,부소산성,,,60603,유명사적/유적지,4.48E+18,충청남도,부여군,부여읍,쌍북리,678-2,4476025031,4476025000,,,,126.915842,36.29022921,다바475104,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005954,장소,관광지,10806035,인왕동고분군,,,60603,유명사적/유적지,4.71E+18,경상북도,경주시,인왕동,,709-2,4713011200,4713060500,,,,129.2197889,35.83800253,마마553615,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005955,장소,관광지,10806553,경주남산,,,60603,유명사적/유적지,4.71E+18,경상북도,경주시,배동,,산5,4713014300,4713057000,,,,129.2178391,35.81103633,마마552585,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005956,장소,관광지,11264003,상서장,,,60603,유명사적/유적지,4.71E+18,경상북도,경주시,인왕동,,274,4713011200,4713060500,,,,129.2248508,35.82484547,마마558600,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005957,장소,관광지,11268999,영지석불좌상,,,60603,유명사적/유적지,4.71E+18,경상북도,경주시,외동읍,괘릉리,1226,4713025934,4713025900,,,,129.30724,35.76304222,마마633533,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005958,장소,관광지,11283586,삼화리유물산포지,,,60603,유명사적/유적지,4.18E+18,경기도,연천군,미산면,삼화리,251-1,4180034028,4180034000,,,,126.9705638,38.01451166,다아535017,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005959,장소,관광지,11283628,진구주효자문지,,,60603,유명사적/유적지,4.18E+18,경기도,연천군,백학면,통구리,1062,4180033023,4180033000,4.18E+11,백학산단길,349,126.9236962,38.01711959,다아494020,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005960,장소,관광지,11283651,백령리느티나무,,,60603,유명사적/유적지,4.18E+18,경기도,연천군,백학면,백령리,84-15,4180033022,4180033000,4.18E+11,두백로34번길,17,126.9134368,38.03301953,다아485038,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005961,장소,관광지,11283700,고릉리요지,,,60603,유명사적/유적지,4.18E+18,경기도,연천군,전곡읍,고능리,산9,4180025324,4180025300,,,,127.0385747,38.01696948,다아594019,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005962,장소,관광지,11283711,간파리봉수지,,,60603,유명사적/유적지,4.16E+18,경기도,양주시,은현면,봉암리,237-6,4163031024,4163031000,,,,127.0025278,37.93310903,다사562926,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005963,장소,관광지,11283806,마애사면석불,,,60603,유명사적/유적지,4.15E+18,경기도,파주시,진동면,동파리,산31-1,4148040021,4148039000,,,,126.8067004,37.9117412,다사390904,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005964,장소,관광지,11284069,금동향로,,,60603,유명사적/유적지,4.16E+18,경기도,화성시,송산동,,188,4159012500,4159057000,4.16E+11,용주로,136,127.005051,37.21227333,다사560127,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005965,장소,관광지,11297524,수능봉산계표석,,,60603,유명사적/유적지,2.71E+18,대구광역시,동구,도학동,,산5-1,2714013400,2714076000,,,,128.6943063,36.00135344,마마076789,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005966,장소,관광지,11318303,금정진관아터,,,60603,유명사적/유적지,2.64E+18,부산광역시,금정구,금성동,,280,2641011300,2641070000,,,,129.0547287,35.25239876,마라414963,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005967,장소,관광지,11385249,황장금표,,,60603,유명사적/유적지,4.21E+18,강원도,원주시,소초면,학곡리,857-4,4213031028,4213031000,,,,128.0551013,37.42008693,라사491358,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005968,장소,관광지,11390317,목포천자총통,,,60603,유명사적/유적지,4.61E+18,전라남도,목포시,죽교동,,산28-45,4611015700,4611059500,,,,126.3728677,34.79200711,나라968447,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005969,장소,관광지,11391399,이광윤묘,,,60603,유명사적/유적지,4.48E+18,충청남도,홍성군,장곡면,옥계리,산77-2,4480034034,4480034000,,,,126.731354,36.47881984,다바311315,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005970,장소,관광지,11391447,충화학음정,,,60603,유명사적/유적지,4.48E+18,충청남도,부여군,충화면,지석리,326-2,4476039025,4476039000,,,,126.8110764,36.1873245,다마380991,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005971,장소,관광지,11402393,덕양서당,,,60603,유명사적/유적지,4.37E+18,충청북도,옥천군,안남면,도덕리,467,4373032024,4373032000,4.37E+11,도덕1길,May-95,127.6856848,36.35163514,라바166171,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005972,장소,관광지,13637235,서벽정,,,60603,유명사적/유적지,4.57E+18,전라북도,무주군,설천면,두길리,2109,4573032028,4573032000,4.57E+11,구천동로,1868-30,127.768007,35.9586262,라마241735,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005973,장소,관광지,13652286,화도봉수대,,,60603,유명사적/유적지,4.83E+18,경상남도,거제시,둔덕면,술역리,산136,4831035028,4831035000,,,,128.4741834,34.82427747,라라890481,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005974,장소,관광지,13676079,숙수사지당간지주,,,60603,유명사적/유적지,4.72E+18,경상북도,영주시,순흥면,내죽리,158,4721037025,4721037000,,,,128.579357,36.92414567,라바961811,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005975,장소,관광지,13676135,뚝향나무,,,60603,유명사적/유적지,4.78E+18,경상북도,청도군,각북면,명대리,891-1,4782033029,4782033000,,,,128.6194114,35.66281483,마마013413,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005976,장소,관광지,13677231,칠인정,,,60603,유명사적/유적지,4.71E+18,경상북도,포항시 북구,흥해읍,초곡리,825,4711325046,4711325000,4.71E+11,초곡길316번길,2,129.3109177,36.08882523,마마630895,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005977,장소,관광지,14181899,북방식고인돌,,,60603,유명사적/유적지,4.28E+18,강원도,고성군,거진읍,화포리,596,4282025322,4282025300,4.28E+11,화진포길,330,128.4410034,38.47427888,라아820530,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005978,장소,관광지,14182898,귀면암,,,60603,유명사적/유적지,4.22E+18,강원도,속초시,설악동,,산41,4221011200,4221060000,4.22E+11,설악산로,1119-542,128.4693902,38.15209276,라아849173,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005979,장소,관광지,14264402,한천정,,,60603,유명사적/유적지,4.37E+18,충청북도,영동군,양산면,수두리,산54-1,4374039026,4374039000,,,,127.6552508,36.13568983,라마139931,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005980,장소,관광지,16496967,비각,,,60603,유명사적/유적지,4.16E+18,경기도,김포시,풍무동,,666-2,4157010700,4157054000,,,,126.711424,37.61225989,다사304572,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005981,장소,관광지,16651091,서거정선생묘소,,,60603,유명사적/유적지,4.16E+18,경기도,화성시,봉담읍,왕림리,산44-1,4159025328,4159025300,,,,126.9436739,37.20417338,다사506118,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005982,장소,관광지,16661599,이영춘가옥,,,60603,유명사적/유적지,4.51E+18,전라북도,군산시,개정동,,05월 31일,4513013900,4513068000,4.51E+11,동개정길,7,126.759967,35.97097041,다마332751,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005983,장소,관광지,8269388,해병대전투전적지,,,60603,유명사적/유적지,4.28E+18,강원도,양구군,해안면,후리,622,4280034026,4280034000,4.28E+11,해안서화로,35,128.145624,38.29006557,라아564323,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005984,장소,관광지,8269490,석창성지,,,60603,유명사적/유적지,4.61E+18,전라남도,여수시,여천동,,800-1,4613013600,4613080000,,,,127.6615667,34.78336279,라라147432,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005985,장소,관광지,8269530,숭의전,,,60603,유명사적/유적지,4.18E+18,경기도,연천군,미산면,아미리,산10,4180034022,4180034000,,,,126.9731847,38.02414772,다아537028,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005986,장소,관광지,8269556,이세영유적지,,,60603,유명사적/유적지,4.48E+18,충청남도,청양군,장평면,관현리,산1-28,4479036030,4479036000,,,,126.8648364,36.34092751,다바430161,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005987,장소,관광지,8269567,여산동현성지,,,60603,유명사적/유적지,4.51E+18,전라북도,익산시,여산면,여산리,852-42,4514039021,4514039000,,,,127.0841785,36.05869141,다마625847,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005988,장소,관광지,8269578,영경묘,,,60603,유명사적/유적지,4.22E+18,강원도,삼척시,미로면,하사전리,127-3,4223034029,4223034000,,,,129.0707324,37.39119162,마사390336,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005989,장소,관광지,8269608,왜고개성지,,,60603,유명사적/유적지,1.12E+18,서울특별시,용산구,용산동5가,,2-65,1117012700,1117062500,,,,126.971697,37.52951113,다사533479,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005990,장소,관광지,8269700,조양선사사적지,,,60603,유명사적/유적지,4.22E+18,강원도,속초시,조양동,,1529,4221010800,4221058000,,,,128.590844,38.18820724,라아955214,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005991,장소,관광지,8269839,황희정승영당지,,,60603,유명사적/유적지,4.15E+18,경기도,파주시,문산읍,사목리,212-1,4148025026,4148025000,,,,126.7524828,37.86791453,다사342856,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005992,장소,관광지,8269891,고인돌,,,60603,유명사적/유적지,4.69E+18,전라남도,완도군,청산면,읍리,814-1,4689035023,4689035000,,,,126.8710998,34.17506512,다다420759,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005993,장소,관광지,8269897,군수리사지,,,60603,유명사적/유적지,4.48E+18,충청남도,부여군,부여읍,군수리,Jan-78,4476025040,4476025000,,,,126.909103,36.26901564,다바469081,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005994,장소,관광지,8270017,석조석가여래좌상,,,60603,유명사적/유적지,4.71E+18,경상북도,경주시,강동면,안계리,산8-3,4713037023,4713037000,,,,129.2615102,36.03203601,마마587831,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005995,장소,관광지,8270047,약계정,,,60603,유명사적/유적지,4.72E+18,경상북도,안동시,길안면,용계리,632-3,4717039031,4717039000,4.72E+11,용계은행나무길,371-15,128.918679,36.48220984,마바270325,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005996,장소,관광지,8270055,연호정,,,60603,유명사적/유적지,4.79E+18,경상북도,울진군,울진읍,연지리,820-6,4793025023,4793025000,,,,129.4086789,36.99397756,마바698900,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005997,장소,관광지,11293517,노은동유적,,,60603,유명사적/유적지,3.02E+18,대전광역시,유성구,지족동,,920,3020012000,3020054700,,,,127.3240647,36.37379727,다바842196,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005998,장소,관광지,16489925,그림바위,,,110121,바위,4.28E+18,강원도,정선군,화암면,화암리,1306,4277036021,4277036000,4.28E+11,큰터길,16-18,128.7914366,37.33813018,마사143273,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000005999,장소,관광지,16489902,떡바위,,,110121,바위,4.38E+18,충청북도,괴산군,칠성면,쌍곡리,산19-1,4376034024,4376034000,4.38E+11,쌍곡로4길,5,127.9040695,36.74082006,라바360603,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006000,장소,관광지,16863881,허가바위,,,110121,바위,1.15E+18,서울특별시,강서구,가양동,,05월 26일,1150010400,1150060400,1.15E+11,허준로,87,126.8507625,37.56839403,다사426523,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006001,장소,관광지,16935183,우이암,,,110121,바위,1.13E+18,서울특별시,도봉구,도봉동,,산29-89,1132010800,1132052100,1.13E+11,도봉산길,Feb-91,127.0090224,37.68378849,다사567650,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006002,장소,관광지,6466737,영랑호범바위,,,110121,바위,4.22E+18,강원도,속초시,금호동,,610-21,4221010400,4221051000,,,,128.5758757,38.21468084,라아941243,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006003,장소,관광지,16489905,눈썹바위,,,110121,바위,4.67E+18,전라남도,구례군,마산면,황전리,산20-1,4673034024,4673034000,4.67E+11,연기암길,332-13,127.5201487,35.29416551,라라018998,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006004,장소,관광지,16507676,지네바위,,,110121,바위,,경상북도,울릉군,울릉읍,독도리,,4794025027,4794025000,,,,131.8632431,37.24333459,사사870249,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006005,장소,관광지,9653747,촛대바위,,,110121,바위,4.28E+18,강원도,화천군,사내면,삼일리,산196,4279034025,4279034000,,,,127.5236339,38.01864979,라아020020,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006006,장소,관광지,11273107,봉화산부엉이바위,,,110121,바위,4.83E+18,경상남도,김해시,진영읍,본산리,산3-17,4825025028,4825025000,,,,128.7732759,35.31638841,마마157030,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006007,장소,관광지,16489929,꽃바위마을,,,110121,바위,4.31E+18,충청북도,충주시,동량면,화암리,산92-1,4313040022,4313040000,,,,128.0194389,36.98577164,라바462876,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006008,장소,관광지,6843128,무학정,,,110121,바위,4.78E+18,경상북도,성주군,금수면,무학리,08월 16일,4784035033,4784035000,4.78E+11,성주로,828,128.1208396,35.92485024,라마560699,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006009,장소,관광지,16489940,장군바위,,,110121,바위,4.71E+18,경상북도,포항시 남구,동해면,발산리,202-1,4711132031,4711132000,,,,129.5151074,36.04286866,마마815847,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006010,장소,관광지,16746996,무흘구곡선바위,,,110121,바위,4.78E+18,경상북도,성주군,금수면,영천리,산186,4784035034,4784035000,,,,128.0845967,35.91859302,라마527692,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006011,장소,관광지,10608512,군함바위,,,110121,바위,,경상북도,울릉군,울릉읍,독도리,,4794025027,4794025000,,,,131.8621043,37.24183462,사사869248,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006012,장소,관광지,11264070,은제합은제완금제완,,,60604,국보,4.71E+18,경상북도,경주시,인왕동,,76,4713011200,4713060500,4.71E+11,일정로,186,129.227876,35.82944414,마마560605,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006013,장소,관광지,8269248,고달사지,,,60604,국보,4.17E+18,경기도,여주시,북내면,상교리,421-6,4167036025,4167036000,,,,127.6546884,37.39311771,라사136326,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006014,장소,관광지,8269946,마애삼존불상,,,60604,국보,4.42E+18,충청남도,서산시,운산면,용현리,산2-10,4421038022,4421038000,4.42E+11,마애삼존불길,65-13,126.6052313,36.77380621,다바201643,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006015,장소,관광지,10683816,영산전,,,60604,국보,4.72E+18,경상북도,영천시,청통면,신원리,산91,4723031034,4723031000,,,,128.764282,36.01963082,마마139810,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006016,장소,관광지,11283654,윤인함신도비,,,60606,비/탑/문/각,4.18E+18,경기도,연천군,청산면,백의리,443,4180032025,4180032000,,,,127.1253085,38.03071099,다아671034,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006017,장소,관광지,11283830,성임묘및신도비,,,60606,비/탑/문/각,4.15E+18,경기도,파주시,문산읍,내포리,산50-1,4148025029,4148025000,4.15E+11,문현말길,389,126.7647733,37.8346443,다사353819,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006018,장소,관광지,11283945,캐나다전투기념비,,,60606,비/탑/문/각,4.18E+18,경기도,가평군,북면,이곡리,207-5,4182035028,4182035000,,,,127.5300197,37.87668624,라사026863,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006019,장소,관광지,11284247,오두웅효자정문,,,60606,비/탑/문/각,4.16E+18,경기도,안성시,양성면,덕봉리,산55,4155036035,4155036000,,,,127.1862186,37.04257699,다바720938,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006020,장소,관광지,11297678,빙허현진건문학비,,,60606,비/탑/문/각,2.73E+18,대구광역시,달서구,두류동,,산140-5,2729010200,2729055000,,,,128.5588447,35.85035298,라마956620,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006021,장소,관광지,11297685,메가우소장공덕비,,,60606,비/탑/문/각,2.73E+18,대구광역시,달서구,두류동,,산302-4,2729010200,2729055000,,,,128.5634967,35.85137908,라마960621,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006022,장소,관광지,11380394,탑동삼층석탑,,,60606,비/탑/문/각,4.28E+18,강원도,평창군,진부면,탑동리,204,4276036026,4276036000,,,,128.5552952,37.71544909,라사930689,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006023,장소,관광지,11380997,창림사지삼층석탑,,,60606,비/탑/문/각,4.71E+18,경상북도,경주시,배동,,산6-1,4713014300,4713057000,,,,129.21609,35.8102982,마마550584,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006024,장소,관광지,11391480,도림사지3층석탑,,,60606,비/탑/문/각,4.48E+18,충청남도,청양군,장평면,적곡리,산8-1,4479036024,4479036000,,,,126.8873691,36.40534066,다바450232,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006025,장소,관광지,11391764,삼용동삼층석탑,,,60606,비/탑/문/각,4.41E+18,충청남도,천안시 동남구,삼룡동,,295-2,4413111000,4413158000,,,,127.1688129,36.7838246,다바704651,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006026,장소,관광지,11417376,금성토평비,,,60606,비/탑/문/각,4.62E+18,전라남도,나주시,과원동,,137,4617011300,4617055000,,,,126.716464,35.03271783,다라285711,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006027,장소,관광지,13636739,경주최씨세효각,,,60606,비/탑/문/각,4.58E+18,전라북도,고창군,부안면,용산리,256,4579043031,4579043000,4.58E+11,용산길,01월 13일,126.6357795,35.5024495,다마216232,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006028,장소,관광지,13676496,임호사유허비,,,60606,비/탑/문/각,4.73E+18,경상북도,경산시,하양읍,은호리,286-5,4729025032,4729025000,4.73E+11,대경로,324-5,128.7843184,35.89320297,마마159670,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006029,장소,관광지,16511319,탑선리석탑,,,60606,비/탑/문/각,4.47E+18,충청남도,금산군,금산읍,중도리,Oct-75,4471025022,4471034000,4.47E+11,비단로,204-5,127.4978071,36.10551153,다마998898,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006030,장소,관광지,16710007,단군신전,,,60606,비/탑/문/각,4.77E+18,경상북도,의성군,옥산면,감계리,736,4773033033,4773033000,4.77E+11,골마길,29,128.7997294,36.36319111,마바166192,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006031,장소,관광지,16739602,권율장군동상,,,60606,비/탑/문/각,4.13E+18,경기도,고양시 덕양구,행주외동,,Jan-64,4128112600,4128163000,,,,126.8247278,37.59936657,다사403557,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006032,장소,관광지,16817160,청암정,,,60606,비/탑/문/각,4.79E+18,경상북도,봉화군,봉화읍,유곡리,931,4792025023,4792025000,4.79E+11,충재길,44,128.7420227,36.90493176,마바106792,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006033,장소,관광지,17372076,광개토태왕동상,,,60606,비/탑/문/각,4.13E+18,경기도,구리시,교문동,,468-1,4131010400,4131054200,,,,127.1308746,37.5870853,다사674542,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006034,장소,관광지,20637200,천왕문,,,60606,비/탑/문/각,4.62E+18,전라남도,순천시,송광면,신평리,1144,4615036023,4615036000,4.62E+11,송광사안길,100,127.2753198,35.00204522,다라794674,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006035,장소,관광지,6403869,이순신장군동상,,,60606,비/탑/문/각,4.61E+18,전라남도,여수시,종화동,,37,4613010100,4613053500,,,,127.7510345,34.73998649,라라229384,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006036,장소,관광지,8270009,석등,,,60606,비/탑/문/각,4.68E+18,전라남도,장흥군,관산읍,농안리,740,4680025324,4680025300,4.68E+11,칠관로,1272-473,126.9048284,34.55128799,다라453176,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006037,장소,관광지,8270219,김희봉기념비,,,60606,비/탑/문/각,4.87E+18,경상남도,창녕군,고암면,중대리,178,4874031021,4874031000,,,,128.507488,35.58191164,라마912322,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006038,장소,관광지,8270339,현충탑,,,60606,비/탑/문/각,4.15E+18,경기도,용인시 처인구,남동,,산4-3,4146110400,4146151000,,,,127.2059805,37.23042319,다사739146,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006039,장소,관광지,8682958,봉림사지삼층석탑,,,60606,비/탑/문/각,4.81E+18,경상남도,창원시 의창구,봉곡동,,18,4812112700,4812154000,4.81E+11,지귀로60번길,13-13,128.6532558,35.24588036,마라049951,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006040,장소,관광지,9653784,계성사지석등,,,60606,비/탑/문/각,4.28E+18,강원도,화천군,하남면,위라리,490-5,4279032025,4279032000,,,,127.7043045,38.09747509,라아179108,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006041,장소,관광지,11283908,인평대군묘,,,60606,비/탑/문/각,4.17E+18,경기도,포천시,신북면,신평리,Jan-46,4165034023,4165034000,,,,127.231873,37.94708533,다사764941,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006042,장소,관광지,11284186,안성죽림리삼층석탑,,,60606,비/탑/문/각,4.16E+18,경기도,안성시,죽산면,칠장리,764,4155040028,4155040000,4.16E+11,칠장로,399-18,127.3977828,37.02653739,다바909920,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006043,장소,관광지,11284265,최헌효자정문,,,60606,비/탑/문/각,4.16E+18,경기도,안성시,보개면,동평리,368,4155031037,4155031000,,,,127.3231147,37.09113298,다바842991,20220809,KT,KC_507_LLR_HISTST_2022,20220809
